"UnitMass","ProductName","tvaluesold","tquantitysold","tkgsold","avgprice","highestprice","date"
"18.50KG CARTON","CRIPPS PINK,CL 1,*,90,*",12005,"49.00","906.50",245,245,2014-12-11
"18.50KG CARTON","GOLDEN DELICIOUS,CL 1,*,150,*",8670,"51.00","943.50",170,170,2014-12-11
"18.50KG CARTON","CRIPPS PINK,CL 1,*,100,*",12100,"52.00","962.00",232.69,240,2014-12-11
"18.50KG CARTON","STARKING,CL 1,*,90,*",8960,"55.00","1017.50",162.91,220,2014-12-11
"18.50KG CARTON","CRIPPS RED,CL 1,*,150,*",13440,"56.00","1036.00",240,240,2014-12-11
"18.50KG CARTON","GOLDEN DELICIOUS,CL 1,*,198,*",720,"6.00","111.00",120,120,2014-12-11
"18.50KG CARTON","GRANNY SMITH,CL 1,*,70,*",1470,"8.00","148.00",183.75,220,2014-12-11
"18.50KG CARTON","TOPRED,CL 1,*,90,*",18080,"81.00","1498.50",223.21,240,2014-12-11
"18.50KG CARTON","FUJI,CL 1,*,80,*",19360,"86.00","1591.00",225.12,240,2014-12-11
"18.50KG CARTON","STARKING,CL 1,*,100,*",20920,"95.00","1757.50",220.21,230,2014-12-11
"18.50KG CARTON","STARKING,CL 1,*,135,*",19250,"96.00","1776.00",200.52,210,2014-12-11
"18.50KG CARTON","STARKING,CL 1,*,120,*",19600,"98.00","1813.00",200,200,2014-12-11
"18.50KG CARTON","STARKING,CL 1,*,70,*",50,"1.00","18.50",50,50,2014-12-13
"18.50KG CARTON","TOPRED,CL 1,*,120,*",230,"1.00","18.50",230,230,2014-12-13
"18.50KG CARTON","TOPRED,CL 1,*,135,*",210,"1.00","18.50",210,210,2014-12-13
"18.50KG CARTON","STARKING,CL 1,*,100,*",2220,"11.00","203.50",201.82,220,2014-12-13
"18.50KG CARTON","STARKING,CL 1,*,80,*",2480,"12.00","222.00",206.67,220,2014-12-13
"18.50KG CARTON","CRIPPS PINK,CL 1,*,90,*",29460,"123.00","2275.50",239.51,240,2014-12-13
"18.50KG CARTON","GOLDEN DELICIOUS,CL 1,*,100,*",27620,"140.00","2590.00",197.29,230,2014-12-13
"18.50KG CARTON","STARKING,CL 1,*,120,*",3050,"15.00","277.50",203.33,210,2014-12-13
"18.50KG CARTON","GOLDEN DELICIOUS,CL 1,*,198,*",900,"18.00","333.00",50,50,2014-12-13
"18.50KG CARTON","GOLDEN DELICIOUS,CL 1,*,120,*",32750,"182.00","3367.00",179.95,200,2014-12-13
"18.50KG CARTON","GRANNY SMITH,CL 1,*,120,*",29930,"191.00","3533.50",156.7,180,2014-12-13
"18.50KG CARTON","CRIPPS RED,CL 1,*,80,*",400,"2.00","37.00",200,200,2014-12-13
"18.50KG CARTON","GOLDEN DELICIOUS,CL 1,*,70,*",480,"2.00","37.00",240,240,2014-12-13
"18.50KG CARTON","GRANNY SMITH,CL 1,*,90,*",4380,"25.00","462.50",175.2,220,2014-12-13
"18.50KG CARTON","CRIPPS PINK,CL 1,*,150,*",1300,"26.00","481.00",50,50,2014-12-13
"18.50KG CARTON","GRANNY SMITH,CL 1,*,70,*",5280,"26.00","481.00",203.08,220,2014-12-13
"18.50KG CARTON","GOLDEN DELICIOUS,CL 1,*,90,*",6470,"28.00","518.00",231.07,240,2014-12-13
"18.50KG CARTON","TOPRED,CL 1,*,70,*",4940,"29.00","536.50",170.34,240,2014-12-13
"18.50KG CARTON","GOLDEN DELICIOUS,CL 1,*,135,*",54170,"301.00","5568.50",179.97,180,2014-12-13
"18.50KG CARTON","GOLDEN DELICIOUS,CL 1,*,80,*",8090,"35.00","647.50",231.14,240,2014-12-13
"18.50KG CARTON","STARKING,CL 1,*,90,*",7470,"35.00","647.50",213.43,230,2014-12-13
"18.50KG CARTON","GRANNY SMITH,CL 1,*,110,*",6180,"36.00","666.00",171.67,200,2014-12-13
"18.50KG CARTON","GRANNY SMITH,CL 1,*,100,*",7800,"39.00","721.50",200,210,2014-12-13
"18.50KG CARTON","CRIPPS PINK,CL 1,*,135,*",200,"4.00","74.00",50,50,2014-12-13
"18.50KG CARTON","CRIPPS PINK,CL 1,*,180,*",200,"4.00","74.00",50,50,2014-12-13
"18.50KG CARTON","TOPRED,CL 1,*,100,*",9730,"41.00","758.50",237.32,250,2014-12-13
"18.50KG CARTON","CRIPPS PINK,CL 1,*,110,*",11760,"49.00","906.50",240,240,2014-12-13
"18.50KG CARTON","GOLDEN DELICIOUS,CL 1,*,110,*",10540,"50.00","925.00",210.8,220,2014-12-13
"18.50KG CARTON","GOLDEN DELICIOUS,CL 1,*,216,*",6180,"51.00","943.50",121.18,150,2014-12-13
"18.50KG CARTON","TOPRED,CL 1,*,80,*",13515,"61.00","1128.50",221.56,250,2014-12-13
"18.50KG CARTON","TOPRED,CL 1,*,90,*",15290,"69.00","1276.50",221.59,240,2014-12-13
"18.50KG CARTON","CRIPPS PINK,CL 1,*,216,*",350,"7.00","129.50",50,50,2014-12-13
"18.50KG CARTON","GRANNY SMITH,CL 1,*,80,*",11740,"73.00","1350.50",160.82,220,2014-12-13
"18.50KG CARTON","STARKING,CL 1,*,110,*",17710,"93.00","1720.50",190.43,230,2014-12-13
"18.50KG CARTON","GOLDEN DELICIOUS,CL 1,*,80,*",80,"1.00","18.50",80,80,2014-12-20
"18.50KG CARTON","GRANNY SMITH,CL 1,*,80,*",1720,"10.00","185.00",172,220,2014-12-20
"18.50KG CARTON","GRANNY SMITH,CL 1,*,120,*",21600,"117.00","2164.50",184.62,190,2014-12-20
"18.50KG CARTON","STARKING,CL 1,*,120,*",26950,"133.00","2460.50",202.63,210,2014-12-20
"18.50KG CARTON","STARKING,CL 1,*,80,*",23700,"185.00","3422.50",128.11,220,2014-12-20
"18.50KG CARTON","GOLDEN DELICIOUS,CL 1,*,120,*",36610,"195.00","3607.50",187.74,215,2014-12-20
"18.50KG CARTON","GOLDEN DELICIOUS,CL 1,*,100,*",40000,"197.00","3644.50",203.05,250,2014-12-20
"18.50KG CARTON","CRIPPS RED,CL 1,*,120,*",4000,"20.00","370.00",200,200,2014-12-20
"18.50KG CARTON","GRANNY SMITH,CL 1,*,100,*",4350,"22.00","407.00",197.73,210,2014-12-20
"18.50KG CARTON","CRIPPS RED,CL 1,*,90,*",6960,"29.00","536.50",240,240,2014-12-20
"18.50KG CARTON","GOLDEN DELICIOUS,CL 1,*,90,*",3560,"29.00","536.50",122.76,240,2014-12-20
"18.50KG CARTON","STARKING,CL 1,*,100,*",7820,"34.00","629.00",230,240,2014-12-20
"18.50KG CARTON","GRANNY SMITH,CL 1,*,70,*",840,"4.00","74.00",210,210,2014-12-20
"18.50KG CARTON","STARKING,CL 1,*,110,*",860,"4.00","74.00",215,220,2014-12-20
"18.50KG CARTON","STARKING,CL 1,*,70,*",5440,"44.00","814.00",123.64,200,2014-12-20
"18.50KG CARTON","GRANNY SMITH,CL 1,*,90,*",9160,"46.00","851.00",199.13,220,2014-12-20
"18.50KG CARTON","GOLDEN DELICIOUS,CL 1,*,110,*",8620,"47.00","869.50",183.4,220,2014-12-20
"18.50KG CARTON","GOLDEN DELICIOUS,CL 1,*,135,*",10580,"53.00","980.50",199.62,200,2014-12-20
"18.50KG CARTON","STARKING,CL 1,*,135,*",11495,"57.00","1054.50",201.67,215,2014-12-20
"18.50KG CARTON","TOPRED,CL 1,*,100,*",12375,"57.00","1054.50",217.11,230,2014-12-20
"18.50KG CARTON","BRAEBURN,CL 1,*,100,*",960,"6.00","111.00",160,160,2014-12-20
"18.50KG CARTON","TOPRED,CL 1,*,70,*",1200,"6.00","111.00",200,200,2014-12-20
"18.50KG CARTON","TOPRED,CL 1,*,80,*",12590,"62.00","1147.00",203.06,240,2014-12-20
"18.50KG CARTON","GRANNY SMITH,CL 1,*,135,*",11940,"63.00","1165.50",189.52,190,2014-12-20
"18.50KG CARTON","TOPRED,CL 1,*,110,*",15520,"76.00","1406.00",204.21,210,2014-12-20
"18.50KG CARTON","STARKING,CL 1,*,90,*",11040,"84.00","1554.00",131.43,200,2014-12-20
"18.50KG CARTON","TOPRED,CL 1,*,90,*",19660,"92.00","1702.00",213.7,250,2014-12-20
"18.50KG CARTON","GRANNY SMITH,CL 1,*,110,*",18310,"95.00","1757.50",192.74,210,2014-12-20
"18.50KG CARTON","TOPRED,CL 1,*,120,*",20090,"98.00","1813.00",205,210,2014-12-20
"18.50KG CARTON","CRIPPS PINK,CL 1,*,90,*",80,"1.00","18.50",80,80,2014-12-24
"18.50KG CARTON","GOLDEN DELICIOUS,CL 1,*,80,*",2410,"10.00","185.00",241,250,2014-12-24
"18.50KG CARTON","TOPRED,CL 1,*,90,*",23410,"101.00","1868.50",231.78,240,2014-12-24
"18.50KG CARTON","GOLDEN DELICIOUS,CL 1,*,110,*",19700,"112.00","2072.00",175.89,240,2014-12-24
"18.50KG CARTON","GOLDEN DELICIOUS,CL 1,*,90,*",22495,"137.00","2534.50",164.2,250,2014-12-24
"18.50KG CARTON","GRANNY SMITH,CL 1,*,120,*",25920,"144.00","2664.00",180,180,2014-12-24
"18.50KG CARTON","STARKING,CL 1,*,70,*",15010,"149.00","2756.50",100.74,230,2014-12-24
"18.50KG CARTON","GRANNY SMITH,CL 1,*,80,*",2910,"16.00","296.00",181.88,220,2014-12-24
"18.50KG CARTON","STARKING,CL 1,*,90,*",31760,"182.00","3367.00",174.51,240,2014-12-24
"18.50KG CARTON","TOPRED,CL 1,*,70,*",38510,"184.00","3404.00",209.29,230,2014-12-24
"18.50KG CARTON","TOPRED,CL 1,*,120,*",41850,"193.00","3570.50",216.84,230,2014-12-24
"18.50KG CARTON","TOPRED,CL 1,*,198,*",19600,"196.00","3626.00",100,100,2014-12-24
"18.50KG CARTON","GOLDEN DELICIOUS,CL 1,*,216,*",19580,"197.00","3644.50",99.39,100,2014-12-24
"18.50KG CARTON","CRIPPS PINK,CL 1,*,110,*",300,"2.00","37.00",150,150,2014-12-24
"18.50KG CARTON","FUJI,CL 1,*,70,*",160,"2.00","37.00",80,80,2014-12-24
"18.50KG CARTON","GOLDEN DELICIOUS,CL 1,*,180,*",180,"2.00","37.00",90,90,2014-12-24
"18.50KG CARTON","GOLDEN DELICIOUS,CL 1,*,198,*",160,"2.00","37.00",80,80,2014-12-24
"18.50KG CARTON","GRANNY SMITH,CL 1,*,70,*",310,"2.00","37.00",155,230,2014-12-24
"18.50KG CARTON","STARKING,CL 1,*,120,*",3960,"22.00","407.00",180,180,2014-12-24
"18.50KG CARTON","GOLDEN DELICIOUS,CL 1,*,120,*",3850,"23.00","425.50",167.39,220,2014-12-24
"18.50KG CARTON","GRANNY SMITH,CL 1,*,110,*",5360,"29.00","536.50",184.83,210,2014-12-24
"18.50KG CARTON","STARKING,CL 1,*,100,*",7360,"32.00","592.00",230,230,2014-12-24
"18.50KG CARTON","STARKING,CL 1,*,110,*",6620,"34.00","629.00",194.71,230,2014-12-24
"18.50KG CARTON","BRAEBURN,CL 1,*,100,*",5600,"35.00","647.50",160,160,2014-12-24
"18.50KG CARTON","CRIPPS RED,CL 1,*,90,*",960,"4.00","74.00",240,240,2014-12-24
"18.50KG CARTON","GOLDEN DELICIOUS,CL 1,*,135,*",840,"4.00","74.00",210,210,2014-12-24
"18.50KG CARTON","STARKING,CL 1,*,135,*",620,"4.00","74.00",155,180,2014-12-24
"18.50KG CARTON","CRIPPS RED,CL 1,*,150,*",10800,"45.00","832.50",240,240,2014-12-24
"18.50KG CARTON","TOPRED,CL 1,*,80,*",11750,"54.00","999.00",217.59,250,2014-12-24
"18.50KG CARTON","GRANNY SMITH,CL 1,*,100,*",11710,"57.00","1054.50",205.44,220,2014-12-24
"18.50KG CARTON","GRANNY SMITH,CL 1,*,90,*",10910,"59.00","1091.50",184.92,220,2014-12-24
"18.50KG CARTON","TOPRED,CL 1,*,110,*",1140,"6.00","111.00",190,190,2014-12-24
"18.50KG CARTON","GOLDEN DELICIOUS,CL 1,*,70,*",6680,"64.00","1184.00",104.38,240,2014-12-24
"18.50KG CARTON","TOPRED,CL 1,*,100,*",14940,"67.00","1239.50",222.99,240,2014-12-24
"18.50KG CARTON","GOLDEN DELICIOUS,CL 1,*,100,*",18750,"88.00","1628.00",213.07,240,2014-12-24
"18.50KG CARTON","STARKING,CL 1,*,80,*",19110,"97.00","1794.50",197.01,230,2014-12-24
"18.50KG CARTON","CRIPPS PINK,CL 1,*,70,*",21560,"98.00","1813.00",220,220,2014-12-24
"18.50KG CARTON","TOPRED,CL 1,*,80,*",22040,"101.00","1868.50",218.22,250,2014-12-30
"18.50KG CARTON","TOPRED,CL 1,*,198,*",1660,"11.00","203.50",150.91,160,2014-12-30
"18.50KG CARTON","GRANNY SMITH,CL 1,*,100,*",22420,"110.00","2035.00",203.82,220,2014-12-30
"18.50KG CARTON","GOLDEN DELICIOUS,CL 1,*,120,*",14920,"111.00","2053.50",134.41,200,2014-12-30
"18.50KG CARTON","TOPRED,CL 1,*,120,*",2860,"13.00","240.50",220,220,2014-12-30
"18.50KG CARTON","STARKING,CL 1,*,135,*",32495,"161.00","2978.50",201.83,210,2014-12-30
"18.50KG CARTON","STARKING,CL 1,*,100,*",3250,"17.00","314.50",191.18,210,2014-12-30
"18.50KG CARTON","STARKING,CL 1,*,80,*",3720,"18.00","333.00",206.67,220,2014-12-30
"18.50KG CARTON","TOPRED,CL 1,*,90,*",41820,"197.00","3644.50",212.28,240,2014-12-30
"18.50KG CARTON","TOPRED,CL 1,*,100,*",4660,"20.00","370.00",233,240,2014-12-30
"18.50KG CARTON","CRIPPS RED,CL 1,*,90,*",660,"3.00","55.50",220,230,2014-12-30
"18.50KG CARTON","GOLDEN DELICIOUS,CL 1,*,90,*",6990,"31.00","573.50",225.48,250,2014-12-30
"18.50KG CARTON","GRANNY SMITH,CL 1,*,110,*",5620,"31.00","573.50",181.29,200,2014-12-30
"18.50KG CARTON","STARKING,CL 1,*,120,*",7480,"34.00","629.00",220,220,2014-12-30
"18.50KG CARTON","GRANNY SMITH,CL 1,*,80,*",7640,"37.00","684.50",206.49,230,2014-12-30
"18.50KG CARTON","GRANNY SMITH,CL 1,*,120,*",7980,"43.00","795.50",185.58,200,2014-12-30
"18.50KG CARTON","TOPRED,CL 1,*,110,*",10440,"46.00","851.00",226.96,240,2014-12-30
"18.50KG CARTON","GRANNY SMITH,CL 1,*,198,*",600,"5.00","92.50",120,120,2014-12-30
"18.50KG CARTON","STARKING,CL 1,*,70,*",5340,"51.00","943.50",104.71,220,2014-12-30
"18.50KG CARTON","STARKING,CL 1,*,90,*",10820,"54.00","999.00",200.37,230,2014-12-30
"18.50KG CARTON","GRANNY SMITH,CL 1,*,90,*",11885,"57.00","1054.50",208.51,220,2014-12-30
"18.50KG CARTON","STARKING,CL 1,*,110,*",1330,"6.00","111.00",221.67,230,2014-12-30
"18.50KG CARTON","GOLDEN DELICIOUS,CL 1,*,100,*",10380,"66.00","1221.00",157.27,220,2014-12-30
"18.50KG CARTON","GOLDEN DELICIOUS,CL 1,*,110,*",12570,"66.00","1221.00",190.45,240,2014-12-30
"18.50KG CARTON","GOLDEN DELICIOUS,CL 1,*,80,*",1440,"7.00","129.50",205.71,240,2014-12-30
"18.50KG CARTON","GRANNY SMITH,CL 1,*,135,*",1420,"7.00","129.50",202.86,210,2014-12-30
"18.50KG CARTON","GOLDEN DELICIOUS,CL 1,*,135,*",14690,"78.00","1443.00",188.33,220,2014-12-30
"18.50KG CARTON","CRIPPS PINK,CL 1,*,120,*",1600,"8.00","148.00",200,200,2014-12-30
"18.50KG CARTON","GOLDEN DELICIOUS,CL 1,*,150,*",14240,"89.00","1646.50",160,160,2014-12-30
"18.50KG CARTON","GOLDEN DELICIOUS,CL 1,*,70,*",1800,"9.00","166.50",200,200,2014-12-30
"18.50KG CARTON","GRANNY SMITH,CL 1,*,70,*",1840,"9.00","166.50",204.44,220,2014-12-30
"18.50KG CARTON","TOPRED,CL 1,*,135,*",21720,"99.00","1831.50",219.39,220,2014-12-30
